size,runtime
500,0.002248525619506836
1000,0.0023424625396728516
2000,0.002268552780151367
4000,0.002252817153930664
8000,0.0038268566131591797
16000,0.004975795745849609
32000,0.00829625129699707
64000,0.011409282684326172
128000,0.020813465118408203
256000,0.03966546058654785
