size,runtime
470000,0.0712122917175293
470000,0.0708456039428711
470000,0.07214593887329102
480000,0.07258200645446777
480000,0.07235884666442871
480000,0.07223916053771973
480000,0.07202529907226562
480000,0.07267379760742188
490000,0.07463788986206055
490000,0.07369756698608398
490000,0.07404541969299316
490000,0.07388043403625488
490000,0.07404899597167969
500000,0.07589578628540039
500000,0.07593727111816406
500000,0.08598041534423828
500000,0.07480788230895996
500000,0.07548260688781738
510000,0.07842183113098145
510000,0.07713913917541504
510000,0.0771019458770752
510000,0.07782936096191406
510000,0.07716751098632812
520000,0.07935166358947754
520000,0.0781254768371582
520000,0.0774374008178711
520000,0.07808828353881836
520000,0.07791709899902344
530000,0.07941102981567383
530000,0.07972097396850586
530000,0.07917928695678711
530000,0.07974648475646973
530000,0.07940196990966797
