size,runtime
500,0.0042724609375
1000,0.003934383392333984
2000,0.004912376403808594
4000,0.005449056625366211
8000,0.0076503753662109375
16000,0.010056495666503906
32000,0.012125968933105469
64000,0.022314786911010742
128000,0.03235173225402832
256000,0.05698084831237793
