size,runtime
500,0.006819725036621094
1000,0.014636993408203125
2000,0.020438432693481445
4000,0.0737314224243164
8000,0.26654052734375
16000,1.0409801006317139
32000,4.0827953815460205
64000,16.40674352645874
128000,65.86220049858093
256000,262.8318109512329
