size,runtime
500,0.0020170211791992188
1000,0.002021312713623047
2000,0.002382516860961914
4000,0.0031113624572753906
8000,0.004810810089111328
16000,0.009271621704101562
32000,0.017944812774658203
64000,0.03714704513549805
128000,0.08309268951416016
256000,0.17390656471252441
