size,runtime
360000,0.0009770393371582031
360000,0.0009722709655761719
360000,0.000988006591796875
370000,0.000985860824584961
370000,0.000978231430053711
370000,0.0009424686431884766
370000,0.0010378360748291016
370000,0.0010416507720947266
380000,0.0010094642639160156
380000,0.0009725093841552734
380000,0.0009658336639404297
380000,0.0009534358978271484
380000,0.0009684562683105469
390000,0.0009679794311523438
390000,0.0009593963623046875
390000,0.0010366439819335938
390000,0.000982046127319336
390000,0.0009624958038330078
400000,0.0009791851043701172
400000,0.0009784698486328125
400000,0.0009562969207763672
400000,0.0009648799896240234
400000,0.0010180473327636719
410000,0.0009639263153076172
410000,0.0009725093841552734
410000,0.0009829998016357422
410000,0.0009911060333251953
410000,0.0009639263153076172
420000,0.0009672641754150391
420000,0.0009946823120117188
420000,0.0010061264038085938
420000,0.000980377197265625
420000,0.0009706020355224609
430000,0.0009517669677734375
430000,0.00102996826171875
430000,0.0009744167327880859
430000,0.0009548664093017578
430000,0.0009655952453613281
440000,0.0009639263153076172
440000,0.0009784698486328125
440000,0.0009753704071044922
440000,0.000957489013671875
440000,0.0009753704071044922
450000,0.0009686946868896484
450000,0.0009658336639404297
450000,0.0009565353393554688
450000,0.0009722709655761719
450000,0.0009634494781494141
460000,0.0009634494781494141
460000,0.0010526180267333984
460000,0.0009810924530029297
460000,0.0009670257568359375
460000,0.0009706020355224609
470000,0.0009920597076416016
470000,0.0009856224060058594
470000,0.0009694099426269531
470000,0.0010094642639160156
470000,0.0010063648223876953
480000,0.0009756088256835938
480000,0.0009655952453613281
480000,0.0010421276092529297
480000,0.0010700225830078125
480000,0.000986337661743164
490000,0.0009679794311523438
490000,0.0009627342224121094
490000,0.000982046127319336
490000,0.0009407997131347656
490000,0.0008814334869384766
500000,0.0008728504180908203
500000,0.0009086132049560547
500000,0.0008943080902099609
500000,0.0008800029754638672
500000,0.0008809566497802734
510000,0.0009126663208007812
510000,0.0008907318115234375
510000,0.0008826255798339844
510000,0.0009102821350097656
510000,0.0009329319000244141
520000,0.0008692741394042969
520000,0.0008664131164550781
520000,0.0009672641754150391
520000,0.000942230224609375
520000,0.000885009765625
530000,0.0008609294891357422
530000,0.0008497238159179688
530000,0.0008406639099121094
530000,0.0008876323699951172
530000,0.0008552074432373047
540000,0.0008370876312255859
540000,0.0008533000946044922
540000,0.0008525848388671875
540000,0.0008594989776611328
540000,0.0008502006530761719
550000,0.0008437633514404297
550000,0.0008299350738525391
550000,0.0008623600006103516
550000,0.0008432865142822266
550000,0.0008420944213867188
560000,0.0008428096771240234
560000,0.0008895397186279297
560000,0.0008492469787597656
560000,0.0008533000946044922
560000,0.0008645057678222656
570000,0.0008754730224609375
570000,0.0008580684661865234
570000,0.0008435249328613281
570000,0.0008473396301269531
570000,0.0008442401885986328
580000,0.0008630752563476562
580000,0.0008478164672851562
580000,0.0008471012115478516
580000,0.0008809566497802734
580000,0.0008294582366943359
590000,0.0008563995361328125
590000,0.00086212158203125
590000,0.0008404254913330078
590000,0.0009014606475830078
590000,0.0009129047393798828
600000,0.000812530517578125
600000,0.0008487701416015625
600000,0.0008513927459716797
600000,0.0008947849273681641
600000,0.0008687973022460938
610000,0.0008475780487060547
610000,0.0008487701416015625
610000,0.0008187294006347656
610000,0.0008549690246582031
610000,0.0008442401885986328
620000,0.0008387565612792969
620000,0.0008382797241210938
620000,0.0008788108825683594
620000,0.0008451938629150391
620000,0.0008244514465332031
630000,0.00090789794921875
630000,0.0009350776672363281
630000,0.0008504390716552734
630000,0.0008504390716552734
630000,0.0008473396301269531
640000,0.0008656978607177734
640000,0.0008969306945800781
640000,0.0008661746978759766
640000,0.0008435249328613281
640000,0.0008480548858642578
650000,0.0008785724639892578
650000,0.0008625984191894531
650000,0.0008418560028076172
650000,0.0008366107940673828
650000,0.0008473396301269531
660000,0.0008587837219238281
660000,0.0008537769317626953
660000,0.0008425712585449219
660000,0.00090789794921875
660000,0.0008890628814697266
670000,0.0008563995361328125
670000,0.0008492469787597656
670000,0.0008745193481445312
670000,0.0009045600891113281
670000,0.0008485317230224609
680000,0.0008451938629150391
680000,0.0008399486541748047
680000,0.0008490085601806641
680000,0.0009067058563232422
680000,0.0008759498596191406
690000,0.0008473396301269531
690000,0.0008487701416015625
690000,0.0008764266967773438
690000,0.0008637905120849609
690000,0.0008647441864013672
700000,0.0008471012115478516
700000,0.0008273124694824219
700000,0.0008573532104492188
700000,0.0008382797241210938
700000,0.0008370876312255859
710000,0.0008497238159179688
710000,0.0008945465087890625
710000,0.0008411407470703125
710000,0.0008485317230224609
710000,0.0008325576782226562
720000,0.0008172988891601562
720000,0.0008587837219238281
720000,0.0008518695831298828
720000,0.0008394718170166016
720000,0.0008580684661865234
730000,0.0008790493011474609
730000,0.0008487701416015625
730000,0.0008521080017089844
730000,0.0008792877197265625
730000,0.0009136199951171875
740000,0.0008502006530761719
740000,0.0008342266082763672
740000,0.0008883476257324219
740000,0.0008685588836669922
740000,0.0008678436279296875
750000,0.0008471012115478516
750000,0.0008344650268554688
750000,0.0008537769317626953
750000,0.0008876323699951172
750000,0.0008547306060791016
760000,0.0008528232574462891
760000,0.0008633136749267578
760000,0.0008418560028076172
760000,0.0008447170257568359
760000,0.0008561611175537109
770000,0.0008363723754882812
770000,0.0008597373962402344
770000,0.000904083251953125
770000,0.0008573532104492188
770000,0.0008475780487060547
780000,0.0008814334869384766
780000,0.0009262561798095703
780000,0.0008454322814941406
780000,0.0008587837219238281
780000,0.0008356571197509766
790000,0.0008485317230224609
790000,0.0009026527404785156
790000,0.0008623600006103516
790000,0.0008530616760253906
790000,0.0008404254913330078
800000,0.0009887218475341797
800000,0.0008666515350341797
800000,0.0008463859558105469
800000,0.0008289813995361328
800000,0.0009024143218994141
810000,0.0008635520935058594
810000,0.0008494853973388672
810000,0.0008459091186523438
810000,0.0008642673492431641
810000,0.0009067058563232422
820000,0.0008540153503417969
820000,0.0008504390716552734
820000,0.0008833408355712891
820000,0.0009217262268066406
820000,0.0008499622344970703
830000,0.0008418560028076172
830000,0.0008487701416015625
830000,0.0008480548858642578
830000,0.0008707046508789062
830000,0.00084686279296875
840000,0.0008411407470703125
840000,0.0008654594421386719
840000,0.0008785724639892578
840000,0.0008375644683837891
840000,0.0008242130279541016
850000,0.0009069442749023438
850000,0.000934600830078125
850000,0.0008461475372314453
850000,0.0008490085601806641
850000,0.0008399486541748047
860000,0.0008463859558105469
860000,0.0008523464202880859
860000,0.0008502006530761719
860000,0.0008392333984375
860000,0.0009336471557617188
870000,0.0009102821350097656
870000,0.0008561611175537109
870000,0.0008618831634521484
870000,0.0008685588836669922
870000,0.0008516311645507812
880000,0.0008566379547119141
880000,0.0008447170257568359
880000,0.0008461475372314453
880000,0.0008490085601806641
880000,0.0009009838104248047
890000,0.0008528232574462891
890000,0.0008459091186523438
890000,0.0008790493011474609
890000,0.0008606910705566406
890000,0.0008461475372314453
900000,0.0008525848388671875
900000,0.0008397102355957031
900000,0.0008499622344970703
900000,0.0009403228759765625
900000,0.0008702278137207031
910000,0.0008482933044433594
910000,0.0008447170257568359
910000,0.0009052753448486328
910000,0.0008492469787597656
910000,0.0008413791656494141
920000,0.0008366107940673828
920000,0.0008940696716308594
920000,0.0008747577667236328
920000,0.0008420944213867188
920000,0.0008516311645507812
930000,0.0008535385131835938
930000,0.000919342041015625
930000,0.0008618831634521484
930000,0.000858306884765625
930000,0.000885009765625
940000,0.0008761882781982422
940000,0.0008528232574462891
940000,0.0008521080017089844
940000,0.0008533000946044922
940000,0.0008494853973388672
950000,0.0009088516235351562
950000,0.0008764266967773438
950000,0.000850677490234375
950000,0.0008382797241210938
950000,0.0009062290191650391
960000,0.0008563995361328125
960000,0.0008442401885986328
960000,0.0008459091186523438
960000,0.0008492469787597656
960000,0.0008504390716552734
970000,0.0008490085601806641
970000,0.0008397102355957031
970000,0.0008561611175537109
970000,0.0008800029754638672
970000,0.0008521080017089844
980000,0.0008237361907958984
980000,0.0009067058563232422
980000,0.0008733272552490234
980000,0.0008602142333984375
980000,0.0008482933044433594
990000,0.0008516311645507812
990000,0.0008544921875
990000,0.0009243488311767578
990000,0.0008687973022460938
990000,0.0008437633514404297
